-0.029049	-0.035931	0.061263	0.030775	0.131030	0.067212	0.033510	0.009795	-0.043565	-0.049134	-0.026230	-0.043565	-0.029049	-0.049134	-0.035932	-0.051134	0.119969	0.489100	0.074089	0.252591	0.172917	0.188620	0.134434	0.027432	-0.006001	0.016770	-0.013367	-0.061068	-0.072056	-0.063882	-0.074327	0.109730	0.084336	0.321013	0.199149	0.067507	0.049580	0.009093	-0.003593	0.116695	0.061835	0.091337	0.045728	-0.012482	-0.022354	0.012501	-0.012186	0.026576	-0.008320	-0.003922	-0.024581	-0.026963	-0.039860	-0.026963	-0.046731	-0.032179	-0.050627	-0.039860	-0.050627	-0.032179	0.218979	-0.001775	-0.046731	
-0.032179	-0.039860	0.056915	0.023201	0.138698	0.063017	0.041981	0.012441	-0.039860	-0.046731	-0.026963	-0.046731	-0.026963	-0.050627	-0.032179	-0.050627	0.107338	0.489099	0.083418	0.243044	0.157929	0.207909	0.138492	0.028313	-0.010150	0.022502	-0.013911	-0.060677	-0.073452	-0.062186	-0.074625	0.100493	0.073204	0.339830	0.192329	0.078049	0.055312	0.004581	-0.009431	0.116154	0.054192	0.102201	0.046014	-0.006870	-0.019153	0.010743	-0.017090	0.030400	-0.010791	0.001889	-0.023452	-0.029048	-0.043565	-0.026229	-0.049134	-0.029049	-0.051134	-0.035932	-0.049134	-0.035931	0.235239	0.003700	-0.043565	
-0.035931	-0.043565	0.050136	0.016975	0.141454	0.061609	0.050136	0.016975	-0.035931	-0.043565	-0.029049	-0.049134	-0.026230	-0.051134	-0.029049	-0.049134	0.094757	0.489100	0.094757	0.227017	0.146360	0.227017	0.146360	0.026568	-0.012825	0.026568	-0.012825	-0.061068	-0.074327	-0.061068	-0.074327	0.089435	0.063313	0.347006	0.190058	0.089435	0.063313	-0.000975	-0.014755	0.110980	0.048860	0.110980	0.048860	-0.000975	-0.014755	0.007012	-0.020916	0.031755	-0.011625	0.007012	-0.020916	-0.032179	-0.046731	-0.026963	-0.050627	-0.026963	-0.050627	-0.032179	-0.046731	-0.039860	0.255940	0.010212	-0.039860	
-0.039860	-0.046731	0.041981	0.012441	0.138698	0.063017	0.056915	0.023201	-0.032179	-0.039860	-0.032179	-0.050627	-0.026963	-0.050627	-0.026963	-0.046731	0.083418	0.489099	0.107338	0.207909	0.138492	0.243044	0.157929	0.022502	-0.013911	0.028313	-0.010150	-0.062186	-0.074625	-0.060677	-0.073452	0.078049	0.055312	0.339830	0.192329	0.100493	0.073204	-0.006870	-0.019153	0.102201	0.046014	0.116154	0.054192	0.004581	-0.009431	0.001889	-0.023452	0.030400	-0.010791	0.010743	-0.017090	-0.035932	-0.049134	-0.029049	-0.051134	-0.026229	-0.049134	-0.029048	-0.043565	-0.043565	0.280459	0.017246	-0.035931	
-0.043565	-0.049134	0.033510	0.009795	0.131030	0.067212	0.061263	0.030775	-0.029049	-0.035931	-0.035932	-0.051134	-0.029049	-0.049134	-0.026230	-0.043565	0.074089	0.489100	0.119969	0.188620	0.134434	0.252591	0.172917	0.016770	-0.013367	0.027432	-0.006001	-0.063882	-0.074327	-0.061068	-0.072056	0.067507	0.049580	0.321013	0.199149	0.109730	0.084336	-0.012482	-0.022354	0.091337	0.045728	0.116695	0.061835	0.009093	-0.003593	-0.003922	-0.024581	0.026576	-0.008320	0.012501	-0.012186	-0.039860	-0.050627	-0.032179	-0.050627	-0.026963	-0.046731	-0.026963	-0.039860	-0.046731	0.307272	0.024098	-0.032179	
-0.046731	-0.050627	0.025598	0.009127	0.119969	0.074089	0.062410	0.039145	-0.026963	-0.032179	-0.039860	-0.050627	-0.032179	-0.046731	-0.026963	-0.039860	0.067212	0.489100	0.131030	0.171099	0.134221	0.253123	0.190703	0.010190	-0.011213	0.024080	-0.000592	-0.065943	-0.073452	-0.062186	-0.070236	0.058606	0.046312	0.296204	0.210531	0.115596	0.095708	-0.017333	-0.024197	0.079915	0.048009	0.112489	0.071447	0.011895	0.002198	-0.009745	-0.024258	0.020913	-0.004313	0.011991	-0.006544	-0.043565	-0.051134	-0.035931	-0.049134	-0.029049	-0.043565	-0.026230	-0.035932	-0.049134	0.333252	0.029919	-0.029049	
-0.049134	-0.051134	0.018876	0.010460	0.107338	0.083418	0.060141	0.047515	-0.026229	-0.029049	-0.043565	-0.049134	-0.035931	-0.043565	-0.029048	-0.035932	0.063017	0.489099	0.138698	0.156468	0.137852	0.244485	0.210086	0.003547	-0.007538	0.018817	0.005725	-0.068136	-0.072056	-0.063882	-0.068136	0.051832	0.045597	0.270371	0.226424	0.116944	0.105952	-0.021092	-0.024602	0.069167	0.052799	0.104389	0.082432	0.012533	0.007262	-0.015027	-0.022493	0.014242	0.001033	0.009299	-0.000651	-0.046731	-0.050627	-0.039860	-0.046731	-0.032179	-0.039860	-0.026963	-0.032179	-0.050627	0.353174	0.033854	-0.026963	
-0.050627	-0.050627	0.013750	0.013750	0.094757	0.094757	0.054876	0.054876	-0.026963	-0.026963	-0.046731	-0.046731	-0.039860	-0.039860	-0.032179	-0.032179	0.061609	0.489100	0.141454	0.145300	0.145300	0.229011	0.229011	-0.002517	-0.002517	0.012427	0.012427	-0.070236	-0.070236	-0.065943	-0.065943	0.047452	0.047452	0.246594	0.246594	0.113494	0.113494	-0.023553	-0.023553	0.059951	0.059951	0.093850	0.093850	0.010897	0.010897	-0.019364	-0.019364	0.007386	0.007386	0.004866	0.004866	-0.049134	-0.049134	-0.043565	-0.043565	-0.035931	-0.035931	-0.029049	-0.029049	-0.051134	0.360842	0.035248	-0.026230	
-0.051134	-0.049134	0.010460	0.018876	0.083418	0.107338	0.047515	0.060141	-0.029049	-0.026229	-0.049134	-0.043565	-0.043565	-0.035931	-0.035932	-0.029048	0.063017	0.489099	0.138698	0.137852	0.156468	0.210086	0.244485	-0.007538	0.003547	0.005725	0.018817	-0.072056	-0.068136	-0.068136	-0.063882	0.045597	0.051832	0.226424	0.270371	0.105952	0.116944	-0.024602	-0.021092	0.052799	0.069167	0.082432	0.104389	0.007262	0.012533	-0.022493	-0.015027	0.001033	0.014242	-0.000651	0.009299	-0.050627	-0.046731	-0.046731	-0.039860	-0.039860	-0.032179	-0.032179	-0.026963	-0.050627	0.353174	0.033854	-0.026963	
-0.050627	-0.046731	0.009127	0.025598	0.074089	0.119969	0.039145	0.062410	-0.032179	-0.026963	-0.050627	-0.039860	-0.046731	-0.032179	-0.039860	-0.026963	0.067212	0.489100	0.131030	0.134221	0.171099	0.190703	0.253123	-0.011213	0.010190	-0.000592	0.024080	-0.073452	-0.065943	-0.070236	-0.062186	0.046312	0.058606	0.210531	0.296204	0.095708	0.115596	-0.024197	-0.017333	0.048009	0.079915	0.071447	0.112489	0.002198	0.011895	-0.024258	-0.009745	-0.004313	0.020913	-0.006544	0.011991	-0.051134	-0.043565	-0.049134	-0.035931	-0.043565	-0.029049	-0.035932	-0.026230	-0.049134	0.333252	0.029919	-0.029049	
-0.049134	-0.043565	0.009795	0.033510	0.067212	0.131030	0.030775	0.061263	-0.035931	-0.029049	-0.051134	-0.035932	-0.049134	-0.029049	-0.043565	-0.026230	0.074089	0.489100	0.119969	0.134434	0.188620	0.172917	0.252591	-0.013367	0.016770	-0.006001	0.027432	-0.074327	-0.063882	-0.072056	-0.061068	0.049580	0.067507	0.199149	0.321013	0.084336	0.109730	-0.022354	-0.012482	0.045728	0.091337	0.061835	0.116695	-0.003593	0.009093	-0.024581	-0.003922	-0.008320	0.026576	-0.012186	0.012501	-0.050627	-0.039860	-0.050627	-0.032179	-0.046731	-0.026963	-0.039860	-0.026963	-0.046731	0.307272	0.024098	-0.032179	
-0.046731	-0.039860	0.012441	0.041981	0.063017	0.138698	0.023201	0.056915	-0.039860	-0.032179	-0.050627	-0.032179	-0.050627	-0.026963	-0.046731	-0.026963	0.083418	0.489099	0.107338	0.138492	0.207909	0.157929	0.243044	-0.013911	0.022502	-0.010150	0.028313	-0.074625	-0.062186	-0.073452	-0.060677	0.055312	0.078049	0.192329	0.339830	0.073204	0.100493	-0.019153	-0.006870	0.046014	0.102201	0.054192	0.116154	-0.009431	0.004581	-0.023452	0.001889	-0.010791	0.030400	-0.017090	0.010743	-0.049134	-0.035932	-0.051134	-0.029049	-0.049134	-0.026229	-0.043565	-0.029048	-0.043565	0.280459	0.017246	-0.035931	
-0.043565	-0.035931	0.016975	0.050136	0.061609	0.141454	0.016975	0.050136	-0.043565	-0.035931	-0.049134	-0.029049	-0.051134	-0.026230	-0.049134	-0.029049	0.094757	0.489100	0.094757	0.146360	0.227017	0.146360	0.227017	-0.012825	0.026568	-0.012825	0.026568	-0.074327	-0.061068	-0.074327	-0.061068	0.063313	0.089435	0.190058	0.347006	0.063313	0.089435	-0.014755	-0.000975	0.048860	0.110980	0.048860	0.110980	-0.014755	-0.000975	-0.020916	0.007012	-0.011625	0.031755	-0.020916	0.007012	-0.046731	-0.032179	-0.050627	-0.026963	-0.050627	-0.026963	-0.046731	-0.032179	-0.039860	0.255940	0.010212	-0.039860	
-0.039860	-0.032179	0.023201	0.056915	0.063017	0.138698	0.012441	0.041981	-0.046731	-0.039860	-0.046731	-0.026963	-0.050627	-0.026963	-0.050627	-0.032179	0.107338	0.489099	0.083418	0.157929	0.243044	0.138492	0.207909	-0.010150	0.028313	-0.013911	0.022502	-0.073452	-0.060677	-0.074625	-0.062186	0.073204	0.100493	0.192329	0.339830	0.055312	0.078049	-0.009431	0.004581	0.054192	0.116154	0.046014	0.102201	-0.019153	-0.006870	-0.017090	0.010743	-0.010791	0.030400	-0.023452	0.001889	-0.043565	-0.029048	-0.049134	-0.026229	-0.051134	-0.029049	-0.049134	-0.035932	-0.035931	0.235239	0.003700	-0.043565	
-0.035931	-0.029049	0.030775	0.061263	0.067212	0.131030	0.009795	0.033510	-0.049134	-0.043565	-0.043565	-0.026230	-0.049134	-0.029049	-0.051134	-0.035932	0.119969	0.489100	0.074089	0.172917	0.252591	0.134434	0.188620	-0.006001	0.027432	-0.013367	0.016770	-0.072056	-0.061068	-0.074327	-0.063882	0.084336	0.109730	0.199149	0.321013	0.049580	0.067507	-0.003593	0.009093	0.061835	0.116695	0.045728	0.091337	-0.022354	-0.012482	-0.012186	0.012501	-0.008320	0.026576	-0.024581	-0.003922	-0.039860	-0.026963	-0.046731	-0.026963	-0.050627	-0.032179	-0.050627	-0.039860	-0.032179	0.218979	-0.001775	-0.046731	
-0.032179	-0.026963	0.039145	0.062410	0.074089	0.119969	0.009127	0.025598	-0.050627	-0.046731	-0.039860	-0.026963	-0.046731	-0.032179	-0.050627	-0.039860	0.131030	0.489100	0.067212	0.190703	0.253123	0.134221	0.171099	-0.000592	0.024080	-0.011213	0.010190	-0.070236	-0.062186	-0.073452	-0.065943	0.095708	0.115596	0.210531	0.296204	0.046312	0.058606	0.002198	0.011895	0.071447	0.112489	0.048009	0.079915	-0.024197	-0.017333	-0.006544	0.011991	-0.004313	0.020913	-0.024258	-0.009745	-0.035932	-0.026230	-0.043565	-0.029049	-0.049134	-0.035931	-0.051134	-0.043565	-0.029049	0.207358	-0.005878	-0.049134	
-0.029049	-0.026229	0.047515	0.060141	0.083418	0.107338	0.010460	0.018876	-0.051134	-0.049134	-0.035932	-0.029048	-0.043565	-0.035931	-0.049134	-0.043565	0.138698	0.489099	0.063017	0.210086	0.244485	0.137852	0.156468	0.005725	0.018817	-0.007538	0.003547	-0.068136	-0.063882	-0.072056	-0.068136	0.105952	0.116944	0.226424	0.270371	0.045597	0.051832	0.007262	0.012533	0.082432	0.104389	0.052799	0.069167	-0.024602	-0.021092	-0.000651	0.009299	0.001033	0.014242	-0.022493	-0.015027	-0.032179	-0.026963	-0.039860	-0.032179	-0.046731	-0.039860	-0.050627	-0.046731	-0.026963	0.200401	-0.008406	-0.050627	
-0.026963	-0.026963	0.054876	0.054876	0.094757	0.094757	0.013750	0.013750	-0.050627	-0.050627	-0.032179	-0.032179	-0.039860	-0.039860	-0.046731	-0.046731	0.141454	0.489100	0.061609	0.229011	0.229011	0.145300	0.145300	0.012427	0.012427	-0.002517	-0.002517	-0.065943	-0.065943	-0.070236	-0.070236	0.113494	0.113494	0.246594	0.246594	0.047452	0.047452	0.010897	0.010897	0.093850	0.093850	0.059951	0.059951	-0.023553	-0.023553	0.004866	0.004866	0.007386	0.007386	-0.019364	-0.019364	-0.029049	-0.029049	-0.035931	-0.035931	-0.043565	-0.043565	-0.049134	-0.049134	-0.026230	0.198087	-0.009259	-0.051134	
-0.026229	-0.029049	0.060141	0.047515	0.107338	0.083418	0.018876	0.010460	-0.049134	-0.051134	-0.029048	-0.035932	-0.035931	-0.043565	-0.043565	-0.049134	0.138698	0.489099	0.063017	0.244485	0.210086	0.156468	0.137852	0.018817	0.005725	0.003547	-0.007538	-0.063882	-0.068136	-0.068136	-0.072056	0.116944	0.105952	0.270371	0.226424	0.051832	0.045597	0.012533	0.007262	0.104389	0.082432	0.069167	0.052799	-0.021092	-0.024602	0.009299	-0.000651	0.014242	0.001033	-0.015027	-0.022493	-0.026963	-0.032179	-0.032179	-0.039860	-0.039860	-0.046731	-0.046731	-0.050627	-0.026963	0.200401	-0.008406	-0.050627	
-0.026963	-0.032179	0.062410	0.039145	0.119969	0.074089	0.025598	0.009127	-0.046731	-0.050627	-0.026963	-0.039860	-0.032179	-0.046731	-0.039860	-0.050627	0.131030	0.489100	0.067212	0.253123	0.190703	0.171099	0.134221	0.024080	-0.000592	0.010190	-0.011213	-0.062186	-0.070236	-0.065943	-0.073452	0.115596	0.095708	0.296204	0.210531	0.058606	0.046312	0.011895	0.002198	0.112489	0.071447	0.079915	0.048009	-0.017333	-0.024197	0.011991	-0.006544	0.020913	-0.004313	-0.009745	-0.024258	-0.026230	-0.035932	-0.029049	-0.043565	-0.035931	-0.049134	-0.043565	-0.051134	-0.029049	0.207358	-0.005878	-0.049134	
-0.021057	-0.030913	0.079161	0.035009	0.139983	0.057696	0.026945	-0.001124	-0.047728	-0.054453	-0.018685	-0.042683	-0.025370	-0.051715	-0.036909	-0.055842	0.139983	0.407274	0.057696	0.294724	0.174388	0.171615	0.111393	0.037835	-0.007722	0.017525	-0.020245	-0.057657	-0.072410	-0.062924	-0.076388	0.133221	0.094967	0.327696	0.178967	0.054937	0.034488	0.021258	0.002832	0.136734	0.059979	0.088083	0.033077	-0.018592	-0.030316	0.024283	-0.010476	0.032407	-0.013140	-0.006669	-0.031872	-0.018685	-0.036909	-0.021057	-0.047728	-0.030913	-0.054453	-0.042683	-0.055842	-0.025370	0.186365	-0.010837	-0.051715	
-0.023658	-0.034775	0.076644	0.027194	0.151226	0.052564	0.034739	-0.000001	-0.044577	-0.052836	-0.018404	-0.046045	-0.022398	-0.053632	-0.033027	-0.056002	0.127453	0.407274	0.064354	0.290029	0.159136	0.188521	0.112560	0.040697	-0.012292	0.024075	-0.021671	-0.056724	-0.073999	-0.060934	-0.077022	0.125203	0.083633	0.355253	0.171138	0.063549	0.037949	0.017568	-0.003019	0.139904	0.051871	0.099543	0.031854	-0.013807	-0.028297	0.024029	-0.015617	0.037924	-0.016253	-0.000896	-0.031745	-0.019963	-0.040695	-0.019269	-0.050436	-0.027237	-0.055507	-0.039014	-0.055103	-0.028854	0.196817	-0.006750	-0.049276	
-0.026887	-0.038634	0.071913	0.020115	0.160151	0.048959	0.043040	0.002225	-0.041063	-0.050680	-0.019141	-0.049005	-0.020143	-0.054998	-0.029223	-0.055581	0.114543	0.407274	0.072517	0.278268	0.146000	0.207163	0.115729	0.041769	-0.016038	0.030133	-0.022188	-0.056289	-0.075308	-0.059184	-0.077310	0.115188	0.072930	0.380239	0.165689	0.073330	0.042808	0.012829	-0.008702	0.139456	0.045091	0.110911	0.032024	-0.008488	-0.025486	0.022179	-0.020177	0.042172	-0.018457	0.004951	-0.030799	-0.022137	-0.044240	-0.018432	-0.052645	-0.023957	-0.055986	-0.035164	-0.053794	-0.032640	0.209887	-0.001808	-0.046360	
-0.030533	-0.042328	0.065424	0.013933	0.165766	0.046876	0.051516	0.005546	-0.037295	-0.048020	-0.020839	-0.051494	-0.018769	-0.055794	-0.025699	-0.054584	0.101956	0.407274	0.082120	0.261534	0.135018	0.227005	0.120924	0.040948	-0.018915	0.035286	-0.021793	-0.056382	-0.076307	-0.057775	-0.077249	0.104043	0.063191	0.398199	0.162557	0.084064	0.049053	0.007389	-0.014004	0.135444	0.039686	0.121469	0.033588	-0.002794	-0.021914	0.018899	-0.024058	0.044785	-0.019736	0.010583	-0.029041	-0.025046	-0.047432	-0.018611	-0.054316	-0.021284	-0.055884	-0.031294	-0.051931	-0.036523	0.225696	0.003908	-0.043034	
-0.034386	-0.045725	0.057733	0.008746	0.167361	0.046309	0.059737	0.009945	-0.033415	-0.044910	-0.023367	-0.053465	-0.018386	-0.056012	-0.022666	-0.053023	0.090196	0.407274	0.093038	0.242137	0.126176	0.247122	0.128188	0.038312	-0.020899	0.039130	-0.020488	-0.056996	-0.076974	-0.056795	-0.076839	0.092544	0.054628	0.403748	0.161706	0.095415	0.056650	0.001595	-0.018765	0.128351	0.035677	0.130374	0.036548	0.003059	-0.017632	0.014464	-0.027197	0.045519	-0.020086	0.015663	-0.026485	-0.028489	-0.050187	-0.019793	-0.055427	-0.019407	-0.055203	-0.027590	-0.049542	-0.040325	0.244359	0.010272	-0.039391	
-0.038254	-0.048729	0.049403	0.004613	0.164719	0.047255	0.067181	0.015388	-0.029594	-0.041428	-0.026542	-0.054887	-0.019023	-0.055649	-0.020331	-0.050919	0.079590	0.407274	0.105042	0.221974	0.119434	0.266054	0.137562	0.034105	-0.021977	0.041329	-0.018279	-0.058090	-0.077297	-0.056309	-0.076087	0.081307	0.047364	0.394674	0.163125	0.106890	0.065522	-0.004242	-0.022876	0.118950	0.033066	0.136760	0.040907	0.008796	-0.012724	0.009213	-0.029556	0.044301	-0.019503	0.019839	-0.023155	-0.032254	-0.052447	-0.021884	-0.055964	-0.018470	-0.053950	-0.024261	-0.046672	-0.043900	0.265947	0.017096	-0.035553	
-0.041970	-0.051268	0.040934	0.001565	0.158194	0.049717	0.073280	0.021806	-0.026032	-0.037679	-0.030156	-0.055740	-0.020629	-0.054709	-0.018863	-0.048307	0.070338	0.407275	0.117764	0.202363	0.114748	0.281767	0.149082	0.028687	-0.022144	0.041678	-0.015182	-0.059594	-0.077271	-0.056349	-0.075009	0.070785	0.041463	0.374445	0.166832	0.117830	0.075526	-0.009860	-0.026261	0.108114	0.031851	0.139912	0.046658	0.014093	-0.007310	0.003497	-0.031112	0.041250	-0.017992	0.022784	-0.019097	-0.036135	-0.054174	-0.024728	-0.055920	-0.018547	-0.052142	-0.021518	-0.043383	-0.047131	0.290416	0.024124	-0.031677	
-0.045402	-0.053292	0.032733	-0.000385	0.148592	0.053703	0.077495	0.029087	-0.022941	-0.033803	-0.033997	-0.056016	-0.023082	-0.053204	-0.018378	-0.045239	0.062547	0.407274	0.130653	0.184118	0.112082	0.291929	0.162754	0.022468	-0.021400	0.040142	-0.011225	-0.061413	-0.076895	-0.056912	-0.073627	0.061280	0.036953	0.348472	0.172869	0.127429	0.086423	-0.015059	-0.028877	0.096662	0.032029	0.139443	0.053776	0.018601	-0.001563	-0.002357	-0.031853	0.036647	-0.015559	0.024245	-0.014381	-0.039953	-0.055342	-0.028127	-0.055297	-0.019632	-0.049804	-0.019554	-0.039766	-0.049933	0.317456	0.031022	-0.027947	
-0.048449	-0.054770	0.025106	-0.001232	0.136933	0.059218	0.079409	0.037052	-0.020528	-0.029968	-0.037871	-0.055711	-0.026201	-0.051153	-0.018914	-0.041790	0.056270	0.407275	0.142953	0.167697	0.111413	0.294643	0.178519	0.015856	-0.019747	0.036868	-0.006459	-0.063446	-0.076177	-0.057961	-0.071974	0.052983	0.033841	0.320758	0.181306	0.134812	0.097846	-0.019690	-0.030695	0.085271	0.033601	0.135412	0.062204	0.021979	0.004290	-0.008071	-0.031776	0.030880	-0.012222	0.024091	-0.009116	-0.043556	-0.055936	-0.031869	-0.054101	-0.021638	-0.046979	-0.018519	-0.035942	-0.052245	0.346240	0.037389	-0.024571	
-0.051037	-0.055681	0.018267	-0.000974	0.124230	0.066256	0.078821	0.045441	-0.018967	-0.026371	-0.041609	-0.054829	-0.029781	-0.048590	-0.020428	-0.038062	0.051519	0.407274	0.153716	0.153328	0.112735	0.289345	0.196204	0.009212	-0.017196	0.032150	-0.000966	-0.065586	-0.075131	-0.059427	-0.070095	0.046003	0.032126	0.293713	0.192233	0.139188	0.109269	-0.023653	-0.031702	0.074451	0.036569	0.128305	0.071824	0.023944	0.009963	-0.013425	-0.030880	0.024377	-0.008011	0.022335	-0.003454	-0.046826	-0.055951	-0.035747	-0.052347	-0.024415	-0.043728	-0.018493	-0.032061	-0.054026	0.375099	0.042783	-0.021760	
