-0.052760	-0.047555	-0.048450	0.071360	0.004076	0.035229	-0.057526	0.054624	-0.057900	-0.056862	-0.044087	0.027105	0.078380	0.489100	0.049561	-0.054479	-0.041878	0.113435	0.116497	0.023762	-0.050778	-0.039554	-0.037391	0.100646	0.053067	-0.040387	-0.035581	-0.033998	-0.030711	-0.016398	0.063075	-0.005287	0.044685	-0.026051	0.124487	-0.031568	-0.041382	-0.023056	-0.017461	-0.055811	-0.046058	-0.012637	0.004004	0.177551	0.309487	0.190973	0.160806	-0.016520	0.014079	0.237251	0.077864	-0.020288	0.013286	0.103689	-0.008175	-0.046003	0.002130	-0.034426	0.004152	-0.034326	
-0.050501	-0.044088	-0.045373	0.080551	0.006511	0.035306	-0.057068	0.050709	-0.058339	-0.058164	-0.040792	0.035143	0.088270	0.489099	0.042589	-0.056583	-0.039188	0.120389	0.104088	0.016610	-0.053590	-0.037779	-0.036768	0.100504	0.049115	-0.044058	-0.036225	-0.036916	-0.026179	-0.011017	0.073390	0.000010	0.050068	-0.023012	0.128214	-0.030557	-0.039337	-0.023574	-0.019717	-0.054442	-0.042507	-0.007364	0.009055	0.195945	0.327340	0.184292	0.146574	-0.020233	0.017498	0.228732	0.067142	-0.024763	0.014104	0.095006	-0.013748	-0.049365	0.000590	-0.036304	-0.000108	-0.037963	
-0.047529	-0.040417	-0.041775	0.091714	0.010750	0.037782	-0.055731	0.049394	-0.057889	-0.058606	-0.038050	0.042813	0.096093	0.489100	0.037782	-0.057894	-0.037398	0.122882	0.091714	0.010750	-0.055731	-0.037156	-0.037398	0.096093	0.042813	-0.047529	-0.038050	-0.040417	-0.021682	-0.005389	0.084422	0.006301	0.057673	-0.018824	0.135615	-0.028252	-0.036283	-0.022621	-0.020479	-0.052248	-0.039123	-0.002746	0.012610	0.213928	0.334102	0.182067	0.135615	-0.022621	0.018706	0.213928	0.057673	-0.028252	0.012610	0.084422	-0.018824	-0.052248	-0.002746	-0.039123	-0.005389	-0.041775	
-0.044058	-0.036916	-0.037963	0.104088	0.016610	0.042589	-0.053590	0.050709	-0.056575	-0.058164	-0.036225	0.049115	0.100504	0.489099	0.035306	-0.058341	-0.036768	0.120389	0.080551	0.006511	-0.057068	-0.037779	-0.039188	0.088270	0.035143	-0.050501	-0.040792	-0.044088	-0.017735	-0.000108	0.095006	0.013088	0.067142	-0.013748	0.146574	-0.024763	-0.032404	-0.020233	-0.019717	-0.049365	-0.036304	0.000590	0.014104	0.228732	0.327340	0.184292	0.128214	-0.023574	0.017498	0.195945	0.050068	-0.030557	0.009055	0.073390	-0.023012	-0.054442	-0.007364	-0.042507	-0.011017	-0.045373	
-0.040387	-0.033998	-0.034326	0.116497	0.023762	0.049561	-0.050778	0.054624	-0.054469	-0.056862	-0.035581	0.053067	0.100646	0.489100	0.035229	-0.057900	-0.037391	0.113435	0.071360	0.004076	-0.057526	-0.039554	-0.041878	0.078380	0.027105	-0.052760	-0.044087	-0.047555	-0.014861	0.004152	0.103689	0.019690	0.077864	-0.008175	0.160806	-0.020288	-0.027983	-0.016520	-0.017461	-0.046003	-0.034426	0.002130	0.013286	0.237251	0.309487	0.190973	0.124487	-0.023056	0.014079	0.177551	0.044685	-0.031568	0.004004	0.063075	-0.026051	-0.055811	-0.012637	-0.046058	-0.016398	-0.048450	
-0.036889	-0.032054	-0.031294	0.127350	0.031687	0.058379	-0.047500	0.061032	-0.051704	-0.054772	-0.036213	0.053977	0.096489	0.489100	0.037553	-0.056593	-0.039174	0.103354	0.064580	0.003534	-0.057081	-0.042226	-0.045114	0.067824	0.019542	-0.054168	-0.047547	-0.050522	-0.013486	0.006768	0.109002	0.025292	0.088893	-0.002641	0.177700	-0.015141	-0.023415	-0.011681	-0.013809	-0.042452	-0.033761	0.001624	0.010295	0.237288	0.285738	0.202108	0.124472	-0.021086	0.009003	0.160675	0.041708	-0.031239	-0.001837	0.054286	-0.027784	-0.056280	-0.017950	-0.049415	-0.021067	-0.050786	
-0.033978	-0.031367	-0.029275	0.134866	0.039638	0.068493	-0.044040	0.069702	-0.048482	-0.052025	-0.038028	0.051677	0.088847	0.489099	0.042215	-0.054494	-0.041861	0.091778	0.060444	0.004901	-0.055757	-0.045442	-0.048514	0.057770	0.013071	-0.054648	-0.050820	-0.052775	-0.013828	0.007319	0.109912	0.029075	0.098931	0.002210	0.196100	-0.009769	-0.019187	-0.006038	-0.008949	-0.039072	-0.034410	-0.000846	0.005617	0.228834	0.260817	0.217628	0.128167	-0.017750	0.003001	0.146468	0.041220	-0.029586	-0.007770	0.047523	-0.028137	-0.055825	-0.022794	-0.052289	-0.024700	-0.052239	
-0.032043	-0.032043	-0.028565	0.137566	0.046667	0.079046	-0.040750	0.080201	-0.045081	-0.048823	-0.040762	0.046586	0.079046	0.489100	0.049056	-0.051733	-0.045094	0.080184	0.059055	0.008133	-0.053627	-0.048823	-0.051733	0.049056	0.008098	-0.054176	-0.053625	-0.054176	-0.015832	0.005710	0.106232	0.030414	0.106472	0.005710	0.214069	-0.004743	-0.015832	-0.000066	-0.003191	-0.036264	-0.036275	-0.004884	-0.000066	0.214069	0.237739	0.237263	0.135538	-0.013216	-0.003191	0.135538	0.043232	-0.026682	-0.013216	0.043067	-0.027094	-0.054470	-0.026792	-0.054472	-0.027094	-0.052731	
-0.031367	-0.033978	-0.029275	0.134866	0.051754	0.088847	-0.038017	0.091796	-0.041848	-0.045442	-0.044054	0.039557	0.068493	0.489099	0.057770	-0.048514	-0.048495	0.069686	0.060444	0.013104	-0.050824	-0.052025	-0.054494	0.042215	0.004862	-0.052775	-0.055757	-0.054648	-0.019187	0.002210	0.098700	0.029075	0.110158	0.007319	0.228834	-0.000699	-0.013828	0.005617	0.003001	-0.034401	-0.039085	-0.009903	-0.006038	0.196100	0.218077	0.260304	0.146468	-0.007770	-0.008949	0.128167	0.047693	-0.022679	-0.017750	0.041057	-0.024700	-0.052288	-0.029692	-0.055829	-0.028137	-0.052239	
-0.032054	-0.036889	-0.031294	0.127350	0.054046	0.096489	-0.036205	0.103375	-0.039164	-0.042226	-0.047514	0.031608	0.058379	0.489100	0.067824	-0.045114	-0.051716	0.061016	0.064580	0.019574	-0.047551	-0.054772	-0.056593	0.037553	0.003489	-0.050522	-0.057083	-0.054168	-0.023415	-0.002641	0.088675	0.025292	0.109247	0.006768	0.237288	0.001775	-0.013486	0.010295	0.009003	-0.033754	-0.042465	-0.015267	-0.011681	0.177700	0.202538	0.285176	0.160675	-0.001837	-0.013809	0.124472	0.054463	-0.017828	-0.021086	0.041545	-0.021067	-0.049415	-0.031343	-0.056285	-0.027784	-0.050786	
-0.033998	-0.040387	-0.034326	0.116497	0.053127	0.100646	-0.035575	0.113457	-0.037384	-0.039554	-0.050790	0.023688	0.049561	0.489100	0.078380	-0.041878	-0.054479	0.054609	0.071360	0.027138	-0.044091	-0.056862	-0.057900	0.035229	0.004026	-0.047555	-0.057529	-0.052760	-0.027983	-0.008175	0.077661	0.019690	0.103926	0.004152	0.237251	0.002282	-0.014861	0.013286	0.014079	-0.034421	-0.046016	-0.020406	-0.016520	0.160806	0.191389	0.308869	0.177551	0.004004	-0.017461	0.124487	0.063262	-0.012507	-0.023056	0.044518	-0.016398	-0.046059	-0.031671	-0.055818	-0.026051	-0.048450	
-0.036916	-0.044058	-0.037963	0.104088	0.049165	0.100504	-0.036223	0.120411	-0.036764	-0.037779	-0.053601	0.016541	0.042589	0.489099	0.088270	-0.039188	-0.056583	0.050694	0.080551	0.035179	-0.040795	-0.058164	-0.058341	0.035306	0.006455	-0.044088	-0.057074	-0.050501	-0.032404	-0.013748	0.066951	0.013088	0.095232	-0.000108	0.228732	0.000739	-0.017735	0.014104	0.017498	-0.036301	-0.049377	-0.024875	-0.020233	0.146574	0.184701	0.326672	0.195945	0.009055	-0.019717	0.128214	0.073589	-0.007227	-0.023574	0.049896	-0.011017	-0.042507	-0.030662	-0.054450	-0.023012	-0.045373	
-0.040417	-0.047529	-0.041775	0.091714	0.042855	0.096093	-0.038051	0.122904	-0.037399	-0.037156	-0.055740	0.010688	0.037782	0.489100	0.096093	-0.037398	-0.057894	0.049379	0.091714	0.042855	-0.038051	-0.058606	-0.057894	0.037782	0.010688	-0.040417	-0.055740	-0.047529	-0.036283	-0.018824	0.057492	0.006301	0.084634	-0.005389	0.213928	-0.002601	-0.021682	0.012610	0.018706	-0.039122	-0.052258	-0.028360	-0.022621	0.135615	0.182474	0.333413	0.213928	0.012610	-0.020479	0.135615	0.084634	-0.002601	-0.022621	0.057492	-0.005389	-0.039122	-0.028360	-0.052258	-0.018824	-0.041775	
-0.044088	-0.050501	-0.045373	0.080551	0.035179	0.088270	-0.040795	0.120411	-0.039191	-0.037779	-0.057074	0.006455	0.035306	0.489099	0.100504	-0.036768	-0.058341	0.050694	0.104088	0.049165	-0.036223	-0.058164	-0.056583	0.042589	0.016541	-0.036916	-0.053601	-0.044058	-0.039337	-0.023012	0.049896	0.000010	0.073589	-0.011017	0.195945	-0.007227	-0.026179	0.009055	0.017498	-0.042507	-0.054450	-0.030662	-0.023574	0.128214	0.184701	0.326672	0.228732	0.014104	-0.019717	0.146574	0.095232	0.000739	-0.020233	0.066951	-0.000108	-0.036301	-0.024875	-0.049377	-0.013748	-0.037963	
-0.047555	-0.052760	-0.048450	0.071360	0.027138	0.078380	-0.044091	0.113457	-0.041884	-0.039554	-0.057529	0.004026	0.035229	0.489100	0.100646	-0.037391	-0.057900	0.054609	0.116497	0.053127	-0.035575	-0.056862	-0.054479	0.049561	0.023688	-0.033998	-0.050790	-0.040387	-0.041382	-0.026051	0.044518	-0.005287	0.063262	-0.016398	0.177551	-0.012507	-0.030711	0.004004	0.014079	-0.046059	-0.055818	-0.031671	-0.023056	0.124487	0.191389	0.308869	0.237251	0.013286	-0.017461	0.160806	0.103926	0.002282	-0.016520	0.077661	0.004152	-0.034421	-0.020406	-0.046016	-0.008175	-0.034326	
-0.050522	-0.054168	-0.050786	0.064580	0.019574	0.067824	-0.047551	0.103375	-0.045121	-0.042226	-0.057083	0.003489	0.037553	0.489100	0.096489	-0.039174	-0.056593	0.061016	0.127350	0.054046	-0.036205	-0.054772	-0.051716	0.058379	0.031608	-0.032054	-0.047514	-0.036889	-0.042312	-0.027784	0.041545	-0.009258	0.054463	-0.021067	0.160675	-0.017828	-0.034842	-0.001837	0.009003	-0.049415	-0.056285	-0.031343	-0.021086	0.124472	0.202538	0.285176	0.237288	0.010295	-0.013809	0.177700	0.109247	0.001775	-0.011681	0.088675	0.006768	-0.033754	-0.015267	-0.042465	-0.002641	-0.031294	
-0.052775	-0.054648	-0.052239	0.060444	0.013104	0.057770	-0.050824	0.091796	-0.048522	-0.045442	-0.055757	0.004862	0.042215	0.489099	0.088847	-0.041861	-0.054494	0.069686	0.134866	0.051754	-0.038017	-0.052025	-0.048495	0.068493	0.039557	-0.031367	-0.044054	-0.033978	-0.042083	-0.028137	0.041057	-0.011707	0.047693	-0.024700	0.146468	-0.022679	-0.038248	-0.007770	0.003001	-0.052288	-0.055829	-0.029692	-0.017750	0.128167	0.218077	0.260304	0.228834	0.005617	-0.008949	0.196100	0.110158	-0.000699	-0.006038	0.098700	0.007319	-0.034401	-0.009903	-0.039085	0.002210	-0.029275	
-0.054176	-0.054176	-0.052731	0.059055	0.008133	0.049056	-0.053627	0.080201	-0.051740	-0.048823	-0.053625	0.008098	0.049056	0.489100	0.079046	-0.045094	-0.051733	0.080184	0.137566	0.046667	-0.040750	-0.048823	-0.045094	0.079046	0.046586	-0.032043	-0.040762	-0.032043	-0.040707	-0.027094	0.043067	-0.012534	0.043232	-0.027094	0.135538	-0.026682	-0.040707	-0.013216	-0.003191	-0.054470	-0.054472	-0.026792	-0.013216	0.135538	0.237739	0.237263	0.214069	-0.000066	-0.003191	0.214069	0.106472	-0.004743	-0.000066	0.106232	0.005710	-0.036264	-0.004884	-0.036275	0.005710	-0.028565	
-0.054648	-0.052775	-0.052239	0.060444	0.004901	0.042215	-0.055757	0.069702	-0.054499	-0.052025	-0.050820	0.013071	0.057770	0.489099	0.068493	-0.048495	-0.048514	0.091778	0.134866	0.039638	-0.044040	-0.045442	-0.041861	0.088847	0.051677	-0.033978	-0.038028	-0.031367	-0.038248	-0.024700	0.047523	-0.011707	0.041220	-0.028137	0.128167	-0.029586	-0.042083	-0.017750	-0.008949	-0.055825	-0.052289	-0.022794	-0.007770	0.146468	0.260817	0.217628	0.196100	-0.006038	0.003001	0.228834	0.098931	-0.009769	0.005617	0.109912	0.002210	-0.039072	-0.000846	-0.034410	0.007319	-0.029275	
-0.054168	-0.050522	-0.050786	0.064580	0.003534	0.037553	-0.057081	0.061032	-0.056596	-0.054772	-0.047547	0.019542	0.067824	0.489100	0.058379	-0.051716	-0.045114	0.103354	0.127350	0.031687	-0.047500	-0.042226	-0.039174	0.096489	0.053977	-0.036889	-0.036213	-0.032054	-0.034842	-0.021067	0.054286	-0.009258	0.041708	-0.027784	0.124472	-0.031239	-0.042312	-0.021086	-0.013809	-0.056280	-0.049415	-0.017950	-0.001837	0.160675	0.285738	0.202108	0.177700	-0.011681	0.009003	0.237288	0.088893	-0.015141	0.010295	0.109002	-0.002641	-0.042452	0.001624	-0.033761	0.006768	-0.031294	
-0.057729	-0.051425	-0.053280	0.055242	-0.006262	0.023660	-0.061675	0.045948	-0.061196	-0.059037	-0.044873	0.021122	0.076087	0.407274	0.047669	-0.055266	-0.040694	0.121973	0.136221	0.027670	-0.049907	-0.036314	-0.032237	0.118764	0.069970	-0.035649	-0.028924	-0.026525	-0.034628	-0.022166	0.051173	-0.014024	0.030075	-0.033660	0.102559	-0.038208	-0.047530	-0.029153	-0.021764	-0.060530	-0.048562	-0.014983	0.004894	0.162018	0.316942	0.171576	0.162219	-0.018000	0.019452	0.276809	0.087755	-0.018694	0.022543	0.126597	-0.002067	-0.043252	0.012817	-0.026942	0.015796	-0.027708	
-0.056202	-0.048468	-0.050906	0.061813	-0.005268	0.022347	-0.061812	0.041134	-0.062122	-0.060716	-0.041458	0.028581	0.086680	0.407274	0.040230	-0.057643	-0.037537	0.132145	0.123929	0.020281	-0.052894	-0.033792	-0.030720	0.122013	0.067793	-0.039251	-0.028687	-0.028942	-0.030539	-0.017557	0.059693	-0.010062	0.033276	-0.031748	0.103538	-0.038116	-0.046381	-0.030472	-0.024617	-0.059846	-0.045237	-0.009718	0.010689	0.178386	0.343175	0.163868	0.147690	-0.022106	0.024370	0.273083	0.076832	-0.023391	0.025088	0.119214	-0.007651	-0.046682	0.012640	-0.028090	0.012340	-0.031081	
-0.054169	-0.045176	-0.048070	0.069864	-0.003218	0.022347	-0.061429	0.037750	-0.062540	-0.061914	-0.038123	0.036483	0.097063	0.407274	0.034027	-0.059587	-0.034729	0.140171	0.111246	0.013595	-0.055532	-0.031884	-0.030013	0.122015	0.063508	-0.042858	-0.029332	-0.031945	-0.026151	-0.012448	0.069316	-0.005275	0.037838	-0.029076	0.106458	-0.037268	-0.044586	-0.030965	-0.026638	-0.058641	-0.041757	-0.004410	0.016015	0.196305	0.366537	0.158502	0.135172	-0.025473	0.028147	0.262717	0.066552	-0.027562	0.026071	0.109788	-0.013073	-0.049904	0.011029	-0.030040	0.007870	-0.034749	
-0.051664	-0.041652	-0.044837	0.079332	-0.000119	0.023658	-0.060530	0.035793	-0.062445	-0.062613	-0.035043	0.044503	0.106564	0.407274	0.029112	-0.061062	-0.032447	0.145199	0.098867	0.007764	-0.057758	-0.030725	-0.030169	0.118769	0.057523	-0.046318	-0.030810	-0.035340	-0.021626	-0.006994	0.079813	0.000257	0.043750	-0.025674	0.111341	-0.035669	-0.042168	-0.030629	-0.027812	-0.056931	-0.038266	0.000676	0.020515	0.215199	0.382937	0.155417	0.124715	-0.028058	0.030464	0.247484	0.057226	-0.031114	0.025400	0.099148	-0.018131	-0.052814	0.008124	-0.032648	0.002713	-0.038515	
-0.048741	-0.038028	-0.041299	0.090088	0.004010	0.026282	-0.059128	0.035260	-0.061839	-0.062804	-0.032400	0.052224	0.114418	0.407274	0.025503	-0.062044	-0.030848	0.146623	0.087288	0.002883	-0.059524	-0.030401	-0.031176	0.112651	0.050348	-0.049507	-0.033010	-0.038934	-0.017168	-0.001408	0.090833	0.006408	0.050980	-0.021592	0.118221	-0.033333	-0.039162	-0.029468	-0.028133	-0.054743	-0.034933	0.005236	0.023845	0.234119	0.387918	0.154578	0.116312	-0.029835	0.031114	0.229457	0.049052	-0.033985	0.023139	0.088054	-0.022673	-0.055333	0.004163	-0.035741	-0.002803	-0.042206	
-0.045474	-0.034465	-0.037574	0.101903	0.009136	0.030218	-0.057243	0.036149	-0.060730	-0.062485	-0.030367	0.059152	0.119870	0.407274	0.023207	-0.062520	-0.030049	0.144262	0.076838	-0.000992	-0.060802	-0.030939	-0.032959	0.104313	0.042508	-0.052332	-0.035780	-0.042548	-0.013014	0.004048	0.101878	0.012998	0.059456	-0.016910	0.127136	-0.030287	-0.035624	-0.027487	-0.027599	-0.052121	-0.031944	0.008960	0.025722	0.251634	0.379750	0.155976	0.109935	-0.030791	0.030035	0.210429	0.042147	-0.036138	0.019487	0.077124	-0.026591	-0.057404	-0.000559	-0.039131	-0.008379	-0.045678	
-0.041965	-0.031150	-0.033816	0.114412	0.015192	0.035459	-0.054909	0.038462	-0.059133	-0.061660	-0.029090	0.064757	0.122325	0.407275	0.022224	-0.062484	-0.030110	0.138415	0.067715	-0.003829	-0.061573	-0.032296	-0.035388	0.094522	0.034482	-0.054723	-0.038940	-0.046025	-0.009419	0.009065	0.112290	0.019774	0.069042	-0.011745	0.138109	-0.026574	-0.031635	-0.024703	-0.026211	-0.049125	-0.029484	0.011561	0.025979	0.265845	0.361168	0.159628	0.105545	-0.030919	0.027328	0.191706	0.036570	-0.037550	0.014747	0.066818	-0.029814	-0.058990	-0.005727	-0.042634	-0.013764	-0.048819	
-0.038344	-0.028276	-0.030202	0.127070	0.022070	0.041976	-0.052177	0.042204	-0.057075	-0.060340	-0.028663	0.068547	0.121496	0.407274	0.022552	-0.061936	-0.031027	0.129767	0.060030	-0.005616	-0.061826	-0.034371	-0.038300	0.084028	0.026664	-0.056632	-0.042310	-0.049242	-0.006633	0.013311	0.121284	0.026415	0.079517	-0.006261	0.151137	-0.022262	-0.027310	-0.021146	-0.023981	-0.045840	-0.027724	0.012822	0.024591	0.274688	0.336756	0.165573	0.103112	-0.030219	0.023234	0.174133	0.032348	-0.038210	0.009271	0.057453	-0.032298	-0.060066	-0.011048	-0.046088	-0.018762	-0.051545	
-0.034769	-0.026033	-0.026934	0.139133	0.029602	0.049712	-0.049116	0.047375	-0.054595	-0.058545	-0.029120	0.070153	0.117481	0.407275	0.024193	-0.060883	-0.032731	0.119202	0.053834	-0.006345	-0.061559	-0.037021	-0.041518	0.073471	0.019356	-0.058028	-0.045720	-0.052102	-0.004867	0.016467	0.128030	0.032536	0.090536	-0.000675	0.166151	-0.017452	-0.022803	-0.016866	-0.020924	-0.042377	-0.026792	0.012632	0.021686	0.276587	0.310287	0.173878	0.102617	-0.028695	0.018086	0.158210	0.029488	-0.038112	0.003411	0.049232	-0.034016	-0.060618	-0.016266	-0.049355	-0.023226	-0.053796	
-0.031424	-0.024581	-0.024216	0.149673	0.037542	0.058556	-0.045821	0.053962	-0.051752	-0.056307	-0.030426	0.069410	0.110738	0.407274	0.027147	-0.059341	-0.035097	0.107617	0.049145	-0.006017	-0.060774	-0.040072	-0.044866	0.063348	0.012772	-0.058891	-0.049021	-0.054533	-0.004265	0.018272	0.131806	0.037715	0.101608	0.004741	0.182966	-0.012288	-0.018306	-0.011941	-0.017074	-0.038876	-0.026761	0.011010	0.017513	0.271172	0.284201	0.184626	0.104054	-0.026358	0.012261	0.144200	0.027990	-0.037257	-0.002510	0.042274	-0.034954	-0.060637	-0.021177	-0.052327	-0.027056	-0.055530	
-0.028504	-0.024032	-0.022235	0.157678	0.045553	0.068320	-0.042412	0.061929	-0.048626	-0.053673	-0.032483	0.066396	0.101961	0.407274	0.031412	-0.057333	-0.037965	0.095792	0.045962	-0.004630	-0.059483	-0.043349	-0.048186	0.054014	0.007057	-0.059209	-0.052091	-0.056486	-0.004878	0.018567	0.132164	0.041540	0.112080	0.009676	0.201210	-0.006964	-0.014049	-0.006492	-0.012488	-0.035501	-0.027632	0.008094	0.012404	0.259469	0.259864	0.197910	0.107437	-0.023229	0.006123	0.132222	0.027851	-0.035652	-0.008226	0.036640	-0.035104	-0.060126	-0.025623	-0.054920	-0.030184	-0.056723	
