-0.039860	-0.046731	0.041981	0.012441	0.138698	0.063017	0.056915	0.023201	-0.032179	-0.039860	-0.032179	-0.050627	-0.026963	-0.050627	-0.026963	-0.046731	0.083418	0.489099	0.107338	0.207909	0.138492	0.243044	0.157929	0.022502	-0.013911	0.028313	-0.010150	-0.062186	-0.074625	-0.060677	-0.073452	
-0.043565	-0.049134	0.033510	0.009795	0.131030	0.067212	0.061263	0.030775	-0.029049	-0.035931	-0.035932	-0.051134	-0.029049	-0.049134	-0.026230	-0.043565	0.074089	0.489100	0.119969	0.188620	0.134434	0.252591	0.172917	0.016770	-0.013367	0.027432	-0.006001	-0.063882	-0.074327	-0.061068	-0.072056	
-0.046731	-0.050627	0.025598	0.009127	0.119969	0.074089	0.062410	0.039145	-0.026963	-0.032179	-0.039860	-0.050627	-0.032179	-0.046731	-0.026963	-0.039860	0.067212	0.489100	0.131030	0.171099	0.134221	0.253123	0.190703	0.010190	-0.011213	0.024080	-0.000592	-0.065943	-0.073452	-0.062186	-0.070236	
-0.049134	-0.051134	0.018876	0.010460	0.107338	0.083418	0.060141	0.047515	-0.026229	-0.029049	-0.043565	-0.049134	-0.035931	-0.043565	-0.029048	-0.035932	0.063017	0.489099	0.138698	0.156468	0.137852	0.244485	0.210086	0.003547	-0.007538	0.018817	0.005725	-0.068136	-0.072056	-0.063882	-0.068136	
-0.050627	-0.050627	0.013750	0.013750	0.094757	0.094757	0.054876	0.054876	-0.026963	-0.026963	-0.046731	-0.046731	-0.039860	-0.039860	-0.032179	-0.032179	0.061609	0.489100	0.141454	0.145300	0.145300	0.229011	0.229011	-0.002517	-0.002517	0.012427	0.012427	-0.070236	-0.070236	-0.065943	-0.065943	
-0.051134	-0.049134	0.010460	0.018876	0.083418	0.107338	0.047515	0.060141	-0.029049	-0.026229	-0.049134	-0.043565	-0.043565	-0.035931	-0.035932	-0.029048	0.063017	0.489099	0.138698	0.137852	0.156468	0.210086	0.244485	-0.007538	0.003547	0.005725	0.018817	-0.072056	-0.068136	-0.068136	-0.063882	
-0.050627	-0.046731	0.009127	0.025598	0.074089	0.119969	0.039145	0.062410	-0.032179	-0.026963	-0.050627	-0.039860	-0.046731	-0.032179	-0.039860	-0.026963	0.067212	0.489100	0.131030	0.134221	0.171099	0.190703	0.253123	-0.011213	0.010190	-0.000592	0.024080	-0.073452	-0.065943	-0.070236	-0.062186	
-0.049134	-0.043565	0.009795	0.033510	0.067212	0.131030	0.030775	0.061263	-0.035931	-0.029049	-0.051134	-0.035932	-0.049134	-0.029049	-0.043565	-0.026230	0.074089	0.489100	0.119969	0.134434	0.188620	0.172917	0.252591	-0.013367	0.016770	-0.006001	0.027432	-0.074327	-0.063882	-0.072056	-0.061068	
-0.046731	-0.039860	0.012441	0.041981	0.063017	0.138698	0.023201	0.056915	-0.039860	-0.032179	-0.050627	-0.032179	-0.050627	-0.026963	-0.046731	-0.026963	0.083418	0.489099	0.107338	0.138492	0.207909	0.157929	0.243044	-0.013911	0.022502	-0.010150	0.028313	-0.074625	-0.062186	-0.073452	-0.060677	
-0.043565	-0.035931	0.016975	0.050136	0.061609	0.141454	0.016975	0.050136	-0.043565	-0.035931	-0.049134	-0.029049	-0.051134	-0.026230	-0.049134	-0.029049	0.094757	0.489100	0.094757	0.146360	0.227017	0.146360	0.227017	-0.012825	0.026568	-0.012825	0.026568	-0.074327	-0.061068	-0.074327	-0.061068	
-0.039860	-0.032179	0.023201	0.056915	0.063017	0.138698	0.012441	0.041981	-0.046731	-0.039860	-0.046731	-0.026963	-0.050627	-0.026963	-0.050627	-0.032179	0.107338	0.489099	0.083418	0.157929	0.243044	0.138492	0.207909	-0.010150	0.028313	-0.013911	0.022502	-0.073452	-0.060677	-0.074625	-0.062186	
-0.035931	-0.029049	0.030775	0.061263	0.067212	0.131030	0.009795	0.033510	-0.049134	-0.043565	-0.043565	-0.026230	-0.049134	-0.029049	-0.051134	-0.035932	0.119969	0.489100	0.074089	0.172917	0.252591	0.134434	0.188620	-0.006001	0.027432	-0.013367	0.016770	-0.072056	-0.061068	-0.074327	-0.063882	
-0.032179	-0.026963	0.039145	0.062410	0.074089	0.119969	0.009127	0.025598	-0.050627	-0.046731	-0.039860	-0.026963	-0.046731	-0.032179	-0.050627	-0.039860	0.131030	0.489100	0.067212	0.190703	0.253123	0.134221	0.171099	-0.000592	0.024080	-0.011213	0.010190	-0.070236	-0.062186	-0.073452	-0.065943	
-0.029049	-0.026229	0.047515	0.060141	0.083418	0.107338	0.010460	0.018876	-0.051134	-0.049134	-0.035932	-0.029048	-0.043565	-0.035931	-0.049134	-0.043565	0.138698	0.489099	0.063017	0.210086	0.244485	0.137852	0.156468	0.005725	0.018817	-0.007538	0.003547	-0.068136	-0.063882	-0.072056	-0.068136	
-0.026963	-0.026963	0.054876	0.054876	0.094757	0.094757	0.013750	0.013750	-0.050627	-0.050627	-0.032179	-0.032179	-0.039860	-0.039860	-0.046731	-0.046731	0.141454	0.489100	0.061609	0.229011	0.229011	0.145300	0.145300	0.012427	0.012427	-0.002517	-0.002517	-0.065943	-0.065943	-0.070236	-0.070236	
-0.026229	-0.029049	0.060141	0.047515	0.107338	0.083418	0.018876	0.010460	-0.049134	-0.051134	-0.029048	-0.035932	-0.035931	-0.043565	-0.043565	-0.049134	0.138698	0.489099	0.063017	0.244485	0.210086	0.156468	0.137852	0.018817	0.005725	0.003547	-0.007538	-0.063882	-0.068136	-0.068136	-0.072056	
-0.026963	-0.032179	0.062410	0.039145	0.119969	0.074089	0.025598	0.009127	-0.046731	-0.050627	-0.026963	-0.039860	-0.032179	-0.046731	-0.039860	-0.050627	0.131030	0.489100	0.067212	0.253123	0.190703	0.171099	0.134221	0.024080	-0.000592	0.010190	-0.011213	-0.062186	-0.070236	-0.065943	-0.073452	
-0.021057	-0.030913	0.079161	0.035009	0.139983	0.057696	0.026945	-0.001124	-0.047728	-0.054453	-0.018685	-0.042683	-0.025370	-0.051715	-0.036909	-0.055842	0.139983	0.407274	0.057696	0.294724	0.174388	0.171615	0.111393	0.037835	-0.007722	0.017525	-0.020245	-0.057657	-0.072410	-0.062924	-0.076388	
-0.023658	-0.034775	0.076644	0.027194	0.151226	0.052564	0.034739	-0.000001	-0.044577	-0.052836	-0.018404	-0.046045	-0.022398	-0.053632	-0.033027	-0.056002	0.127453	0.407274	0.064354	0.290029	0.159136	0.188521	0.112560	0.040697	-0.012292	0.024075	-0.021671	-0.056724	-0.073999	-0.060934	-0.077022	
-0.026887	-0.038634	0.071913	0.020115	0.160151	0.048959	0.043040	0.002225	-0.041063	-0.050680	-0.019141	-0.049005	-0.020143	-0.054998	-0.029223	-0.055581	0.114543	0.407274	0.072517	0.278268	0.146000	0.207163	0.115729	0.041769	-0.016038	0.030133	-0.022188	-0.056289	-0.075308	-0.059184	-0.077310	
-0.030533	-0.042328	0.065424	0.013933	0.165766	0.046876	0.051516	0.005546	-0.037295	-0.048020	-0.020839	-0.051494	-0.018769	-0.055794	-0.025699	-0.054584	0.101956	0.407274	0.082120	0.261534	0.135018	0.227005	0.120924	0.040948	-0.018915	0.035286	-0.021793	-0.056382	-0.076307	-0.057775	-0.077249	
-0.034386	-0.045725	0.057733	0.008746	0.167361	0.046309	0.059737	0.009945	-0.033415	-0.044910	-0.023367	-0.053465	-0.018386	-0.056012	-0.022666	-0.053023	0.090196	0.407274	0.093038	0.242137	0.126176	0.247122	0.128188	0.038312	-0.020899	0.039130	-0.020488	-0.056996	-0.076974	-0.056795	-0.076839	
-0.038254	-0.048729	0.049403	0.004613	0.164719	0.047255	0.067181	0.015388	-0.029594	-0.041428	-0.026542	-0.054887	-0.019023	-0.055649	-0.020331	-0.050919	0.079590	0.407274	0.105042	0.221974	0.119434	0.266054	0.137562	0.034105	-0.021977	0.041329	-0.018279	-0.058090	-0.077297	-0.056309	-0.076087	
-0.041970	-0.051268	0.040934	0.001565	0.158194	0.049717	0.073280	0.021806	-0.026032	-0.037679	-0.030156	-0.055740	-0.020629	-0.054709	-0.018863	-0.048307	0.070338	0.407275	0.117764	0.202363	0.114748	0.281767	0.149082	0.028687	-0.022144	0.041678	-0.015182	-0.059594	-0.077271	-0.056349	-0.075009	
-0.045402	-0.053292	0.032733	-0.000385	0.148592	0.053703	0.077495	0.029087	-0.022941	-0.033803	-0.033997	-0.056016	-0.023082	-0.053204	-0.018378	-0.045239	0.062547	0.407274	0.130653	0.184118	0.112082	0.291929	0.162754	0.022468	-0.021400	0.040142	-0.011225	-0.061413	-0.076895	-0.056912	-0.073627	
-0.048449	-0.054770	0.025106	-0.001232	0.136933	0.059218	0.079409	0.037052	-0.020528	-0.029968	-0.037871	-0.055711	-0.026201	-0.051153	-0.018914	-0.041790	0.056270	0.407275	0.142953	0.167697	0.111413	0.294643	0.178519	0.015856	-0.019747	0.036868	-0.006459	-0.063446	-0.076177	-0.057961	-0.071974	
-0.051037	-0.055681	0.018267	-0.000974	0.124230	0.066256	0.078821	0.045441	-0.018967	-0.026371	-0.041609	-0.054829	-0.029781	-0.048590	-0.020428	-0.038062	0.051519	0.407274	0.153716	0.153328	0.112735	0.289345	0.196204	0.009212	-0.017196	0.032150	-0.000966	-0.065586	-0.075131	-0.059427	-0.070095	
-0.053114	-0.056015	0.012359	0.000388	0.111343	0.074786	0.075793	0.053893	-0.018380	-0.023223	-0.045075	-0.053379	-0.033609	-0.045564	-0.022803	-0.034192	0.048296	0.407274	0.161900	0.141101	0.116060	0.277114	0.215437	0.002832	-0.013765	0.026375	0.005125	-0.067733	-0.073778	-0.061220	-0.068050	
-0.054647	-0.055768	0.007466	0.002852	0.098923	0.084733	0.070637	0.061950	-0.018815	-0.020733	-0.048164	-0.051382	-0.037487	-0.042149	-0.025865	-0.030344	0.046593	0.407274	0.166560	0.131026	0.121415	0.260092	0.235536	-0.003058	-0.009490	0.019959	0.011632	-0.069798	-0.072150	-0.063236	-0.065910	
-0.055615	-0.054943	0.003639	0.006408	0.087426	0.095949	0.063840	0.069071	-0.020236	-0.019081	-0.050800	-0.048868	-0.041245	-0.038444	-0.029408	-0.026714	0.046404	0.407274	0.167093	0.123076	0.128841	0.240574	0.255365	-0.008296	-0.004434	0.013295	0.018302	-0.071705	-0.070292	-0.065370	-0.063763	
-0.056007	-0.053549	0.000901	0.011038	0.077144	0.108173	0.055964	0.074687	-0.022532	-0.018393	-0.052930	-0.045886	-0.044744	-0.034581	-0.033221	-0.023512	0.047728	0.407274	0.163427	0.117207	0.138381	0.220415	0.273215	-0.012773	0.001306	0.006722	0.024815	-0.073395	-0.068260	-0.067520	-0.061707	
-0.055819	-0.051605	-0.000737	0.016699	0.068250	0.120996	0.047564	0.078284	-0.025534	-0.018726	-0.054519	-0.042506	-0.047874	-0.030723	-0.037102	-0.020947	0.050571	0.407274	0.156044	0.113378	0.150069	0.200887	0.286865	-0.016419	0.007582	0.000507	0.030789	-0.074820	-0.066125	-0.069597	-0.059849	
-0.055051	-0.049141	-0.001271	0.023315	0.060835	0.133818	0.039122	0.079498	-0.029038	-0.020052	-0.055544	-0.038824	-0.050559	-0.027061	-0.040879	-0.019204	0.054939	0.407274	0.145829	0.111557	0.163907	0.182771	0.294054	-0.019193	0.014185	-0.005150	0.035810	-0.075946	-0.063975	-0.071524	-0.058292	
-0.053714	-0.046203	-0.000700	0.030762	0.054939	0.145829	0.031023	0.078201	-0.032833	-0.022267	-0.055994	-0.034970	-0.052741	-0.023807	-0.044409	-0.018416	0.060835	0.407274	0.133818	0.111728	0.179830	0.166503	0.293356	-0.021072	0.020837	-0.010107	0.039477	-0.076748	-0.061906	-0.073238	-0.057131	
-0.051824	-0.042859	0.000974	0.038845	0.050571	0.156044	0.023551	0.074530	-0.036716	-0.025207	-0.055864	-0.031103	-0.054385	-0.021169	-0.047580	-0.018647	0.068250	0.407274	0.120996	0.113893	0.197651	0.152299	0.284917	-0.022044	0.027191	-0.014272	0.041468	-0.077210	-0.060023	-0.074691	-0.056441	
-0.049410	-0.039203	0.003749	0.047281	0.047728	0.163427	0.016904	0.068854	-0.040511	-0.028671	-0.055154	-0.027413	-0.055468	-0.019337	-0.050312	-0.019877	0.077144	0.407274	0.108173	0.118071	0.216981	0.140240	0.270374	-0.022104	0.032849	-0.017587	0.041594	-0.077323	-0.058431	-0.075848	-0.056269	
-0.046517	-0.035359	0.007612	0.055689	0.046404	0.167093	0.011210	0.061693	-0.044070	-0.032446	-0.053873	-0.024108	-0.055975	-0.018450	-0.052547	-0.022010	0.087426	0.407274	0.095949	0.124295	0.237106	0.130332	0.252036	-0.021254	0.037395	-0.020020	0.039845	-0.077087	-0.057227	-0.076682	-0.056625	
-0.043209	-0.031485	0.012539	0.063591	0.046593	0.166560	0.006546	0.053615	-0.047282	-0.036329	-0.052037	-0.021400	-0.055903	-0.018578	-0.054246	-0.024886	0.098923	0.407274	0.084733	0.132608	0.256850	0.122545	0.232056	-0.019496	0.040452	-0.021552	0.036385	-0.076505	-0.056487	-0.077179	-0.057487	
-0.039579	-0.027768	0.018481	0.070434	0.048296	0.161900	0.002952	0.045158	-0.050060	-0.040140	-0.049674	-0.019480	-0.055251	-0.019711	-0.055385	-0.028307	0.111343	0.407274	0.074786	0.143052	0.274458	0.116836	0.212039	-0.016840	0.041741	-0.022175	0.031523	-0.075588	-0.056262	-0.077328	-0.058796	
-0.035747	-0.024415	0.025348	0.075653	0.051519	0.153716	0.000452	0.036778	-0.052347	-0.043728	-0.046826	-0.018493	-0.054026	-0.021760	-0.055951	-0.032061	0.124230	0.407274	0.066256	0.155650	0.287682	0.113164	0.193035	-0.013308	0.041140	-0.021886	0.025652	-0.074354	-0.056566	-0.077126	-0.060470	
-0.031869	-0.021638	0.032998	0.078758	0.056270	0.142953	-0.000947	0.028832	-0.054101	-0.046979	-0.043556	-0.018519	-0.052245	-0.024571	-0.055936	-0.035942	0.136933	0.407275	0.059218	0.170382	0.294292	0.111499	0.175661	-0.008939	0.038706	-0.020687	0.019187	-0.072832	-0.057380	-0.076579	-0.062410	
-0.028127	-0.019632	0.041214	0.079430	0.062547	0.130653	-0.001241	0.021577	-0.055297	-0.049804	-0.039953	-0.019554	-0.049933	-0.027947	-0.055342	-0.039766	0.148592	0.407274	0.053703	0.187139	0.292964	0.111825	0.160248	-0.003797	0.034667	-0.018583	0.012518	-0.071060	-0.058647	-0.075694	-0.064509	
-0.024728	-0.018547	0.049685	0.077598	0.070338	0.117764	-0.000431	0.015190	-0.055920	-0.052142	-0.036135	-0.021518	-0.047131	-0.031677	-0.054174	-0.043383	0.158194	0.407275	0.049717	0.205660	0.283976	0.114146	0.146945	0.002015	0.029369	-0.015588	0.005973	-0.069089	-0.060289	-0.074491	-0.066664	
-0.021884	-0.018470	0.058003	0.073454	0.079590	0.105042	0.001482	0.009782	-0.055964	-0.053950	-0.032254	-0.024261	-0.043900	-0.035553	-0.052447	-0.046672	0.164719	0.407274	0.047255	0.225436	0.269053	0.118481	0.135796	0.008341	0.023222	-0.011730	-0.000186	-0.066986	-0.062207	-0.072996	-0.068780	
-0.019793	-0.019407	0.065663	0.067409	0.090196	0.093038	0.004494	0.005417	-0.055427	-0.055203	-0.028489	-0.027590	-0.040325	-0.039391	-0.050187	-0.049542	0.167361	0.407274	0.046309	0.245577	0.250516	0.124866	0.126788	0.014965	0.016636	-0.007055	-0.005767	-0.064831	-0.064295	-0.071247	-0.070775	
-0.018611	-0.021284	0.072102	0.060001	0.101956	0.082120	0.008591	0.002133	-0.054316	-0.055884	-0.025046	-0.031294	-0.036523	-0.043034	-0.047432	-0.051931	0.165766	0.407274	0.046876	0.264667	0.230482	0.133344	0.119884	0.021601	0.009979	-0.001641	-0.010635	-0.062717	-0.066449	-0.069293	-0.072581	
-0.018432	-0.023957	0.076766	0.051797	0.114543	0.072517	0.013743	-0.000056	-0.052645	-0.055986	-0.022137	-0.035164	-0.032640	-0.046360	-0.044240	-0.053794	0.160151	0.407274	0.048959	0.280714	0.210514	0.143955	0.115039	0.027895	0.003555	0.004389	-0.014703	-0.060747	-0.068573	-0.067200	-0.074143	
-0.019269	-0.027237	0.079203	0.043322	0.127453	0.064354	0.019894	-0.001142	-0.050436	-0.055507	-0.019963	-0.039014	-0.028854	-0.049276	-0.040695	-0.055103	0.151226	0.407274	0.052564	0.291387	0.191618	0.156721	0.112217	0.033445	-0.002402	0.010859	-0.017917	-0.059026	-0.070583	-0.065046	-0.075422	
-0.012549	-0.025753	0.098352	0.038672	0.146877	0.048486	0.020568	-0.010674	-0.051457	-0.059102	-0.010735	-0.041811	-0.021706	-0.054059	-0.037848	-0.059984	0.160215	0.349724	0.043263	0.340993	0.172625	0.154373	0.091294	0.048387	-0.009546	0.017871	-0.026438	-0.054073	-0.072638	-0.061886	-0.078174	
-0.015072	-0.029840	0.096740	0.030385	0.160647	0.043107	0.028009	-0.010138	-0.048545	-0.057816	-0.009845	-0.045387	-0.018106	-0.056170	-0.033821	-0.060405	0.146423	0.349724	0.048678	0.339819	0.157112	0.169537	0.091463	0.052653	-0.014369	0.025006	-0.028179	-0.052792	-0.074357	-0.059673	-0.078955	
-0.018215	-0.033953	0.092898	0.022733	0.173335	0.038850	0.036118	-0.008816	-0.045276	-0.056108	-0.009859	-0.048645	-0.014980	-0.057864	-0.029707	-0.060398	0.132315	0.349724	0.055244	0.329914	0.143419	0.186546	0.092969	0.055452	-0.018545	0.032070	-0.029262	-0.051906	-0.075865	-0.057583	-0.079477	
-0.021828	-0.037975	0.087131	0.015808	0.184050	0.035689	0.044769	-0.006701	-0.041691	-0.053985	-0.010778	-0.051545	-0.012479	-0.059137	-0.025623	-0.059964	0.118455	0.349724	0.062987	0.313260	0.131487	0.205378	0.095827	0.056586	-0.022060	0.038792	-0.029688	-0.051456	-0.077141	-0.055692	-0.079736	
-0.025753	-0.041812	0.079855	0.009663	0.191860	0.033600	0.053782	-0.003785	-0.037848	-0.051457	-0.012549	-0.054059	-0.010735	-0.059984	-0.021706	-0.059102	0.105241	0.349724	0.071922	0.292480	0.121244	0.225911	0.100066	0.055974	-0.024908	0.044863	-0.029459	-0.051464	-0.078174	-0.054073	-0.079732	
-0.029840	-0.045387	0.071533	0.004327	0.195964	0.032568	0.062905	-0.000058	-0.033821	-0.048545	-0.015072	-0.056169	-0.009845	-0.060405	-0.018106	-0.057816	0.092936	0.349724	0.082044	0.269887	0.112613	0.247854	0.105728	0.053660	-0.027092	0.049955	-0.028575	-0.051928	-0.078955	-0.052792	-0.079464	
-0.033953	-0.048645	0.062612	-0.000191	0.195895	0.032585	0.071813	0.004486	-0.029707	-0.045276	-0.018215	-0.057864	-0.009859	-0.060398	-0.014980	-0.056108	0.081699	0.349724	0.093317	0.247129	0.105523	0.270625	0.112868	0.049810	-0.028613	0.053760	-0.027032	-0.052827	-0.079477	-0.051906	-0.078934	
-0.037975	-0.051545	0.053488	-0.003891	0.191662	0.033651	0.080109	0.009849	-0.025623	-0.041691	-0.021828	-0.059137	-0.010778	-0.059964	-0.012479	-0.053984	0.071615	0.349724	0.105655	0.225225	0.099907	0.293189	0.121549	0.044680	-0.029477	0.056021	-0.024827	-0.054120	-0.079736	-0.051456	-0.078145	
-0.041811	-0.054059	0.044483	-0.006782	0.183745	0.035774	0.087343	0.016019	-0.021706	-0.037848	-0.025753	-0.059984	-0.012549	-0.059102	-0.010735	-0.051457	0.062719	0.349724	0.118894	0.204742	0.095714	0.313876	0.131846	0.038584	-0.029685	0.056577	-0.021957	-0.055749	-0.079732	-0.051464	-0.077104	
-0.045387	-0.056170	0.035847	-0.008871	0.172951	0.038971	0.093054	0.022969	-0.018106	-0.033821	-0.029840	-0.060405	-0.015072	-0.057816	-0.009845	-0.048545	0.055014	0.349724	0.132769	0.185968	0.092900	0.330351	0.143833	0.031846	-0.029237	0.055386	-0.018421	-0.057648	-0.079464	-0.051928	-0.075820	
-0.048645	-0.057864	0.027758	-0.010168	0.160215	0.043263	0.096828	0.030643	-0.014980	-0.029707	-0.033953	-0.060398	-0.018215	-0.056108	-0.009860	-0.045276	0.048486	0.349724	0.146877	0.169019	0.091437	0.340000	0.157584	0.024776	-0.028134	0.052536	-0.014223	-0.059742	-0.078934	-0.052827	-0.074305	
-0.051545	-0.059137	0.020340	-0.010678	0.146423	0.048678	0.098365	0.038949	-0.012479	-0.025623	-0.037975	-0.059964	-0.021828	-0.053984	-0.010778	-0.041691	0.043107	0.349724	0.160647	0.153914	0.091310	0.340877	0.173157	0.017642	-0.026370	0.048228	-0.009380	-0.061959	-0.078145	-0.054120	-0.072579	
-0.054059	-0.059984	0.013671	-0.010404	0.132315	0.055244	0.097536	0.047744	-0.010735	-0.021706	-0.041812	-0.059102	-0.025753	-0.051457	-0.012549	-0.037848	0.038850	0.349724	0.173335	0.140618	0.092518	0.332786	0.190575	0.010668	-0.023944	0.042740	-0.003919	-0.064226	-0.077104	-0.055749	-0.070665	
-0.056169	-0.060405	0.007794	-0.009345	0.118455	0.062987	0.094411	0.056825	-0.009845	-0.018106	-0.045387	-0.057816	-0.029840	-0.048545	-0.015071	-0.033821	0.035689	0.349724	0.184050	0.129068	0.095074	0.317409	0.209800	0.004024	-0.020852	0.036394	0.002110	-0.066480	-0.075820	-0.057648	-0.068595	
-0.057864	-0.060398	0.002730	-0.007495	0.105241	0.071922	0.089243	0.065916	-0.009860	-0.014980	-0.048645	-0.056108	-0.033953	-0.045276	-0.018215	-0.029707	0.033600	0.349724	0.191860	0.119190	0.099003	0.297325	0.230680	-0.002161	-0.017095	0.029513	0.008627	-0.068664	-0.074305	-0.059742	-0.066408	
-0.059137	-0.059964	-0.001515	-0.004847	0.092936	0.082044	0.082420	0.074667	-0.010778	-0.012479	-0.051545	-0.053985	-0.037975	-0.041691	-0.021828	-0.025623	0.032568	0.349724	0.195964	0.110907	0.104344	0.274968	0.252870	-0.007799	-0.012680	0.022394	0.015517	-0.070729	-0.072579	-0.061959	-0.064153	
-0.059984	-0.059102	-0.004944	-0.001391	0.081699	0.093317	0.074395	0.082661	-0.012549	-0.010735	-0.054059	-0.051457	-0.041811	-0.037848	-0.025753	-0.021706	0.032585	0.349724	0.195895	0.104150	0.111150	0.252139	0.275705	-0.012833	-0.007626	0.015291	0.022624	-0.072638	-0.070665	-0.064226	-0.061886	
-0.060405	-0.057816	-0.007567	0.002880	0.071615	0.105655	0.065626	0.089438	-0.015072	-0.009845	-0.056170	-0.048545	-0.045387	-0.033821	-0.029840	-0.018106	0.033651	0.349724	0.191662	0.098854	0.119483	0.229983	0.298021	-0.017226	-0.001969	0.008410	0.029740	-0.074357	-0.068595	-0.066480	-0.059673	
-0.060398	-0.056108	-0.009391	0.007971	0.062719	0.118894	0.056530	0.094545	-0.018215	-0.009859	-0.057864	-0.045276	-0.048645	-0.029707	-0.033953	-0.014980	0.035774	0.349724	0.183745	0.094970	0.129414	0.209152	0.317993	-0.020962	0.004232	0.001907	0.036609	-0.075865	-0.066408	-0.068664	-0.057583	
-0.059963	-0.053984	-0.010425	0.013874	0.055014	0.132769	0.047455	0.097599	-0.021828	-0.010778	-0.059137	-0.041691	-0.051545	-0.025623	-0.037975	-0.012479	0.038971	0.349724	0.172951	0.092459	0.141019	0.189984	0.333173	-0.024033	0.010888	-0.004104	0.042932	-0.077141	-0.064153	-0.070729	-0.055692	
